text,true brand,predicted brand,choice brand,prob brand,true model,predicted model,choice model,prob model
Nye sorte skinn skoletter Stockholm D G str 43,Stockholm D G,Stockholm D G,1,0.999314745413,nan,Stockholm,0,0.000226275375518
"Asics goretex piggsko str 37,5. Små i str. Brukt 1 gang ",Asics,Asics,1,0.999995480518,nan,goretex,0,2.56698982021e-05
Brukte nudie bukser. W 24 L32,nudie,nudie,0,0.00486070218122,nan,nudie,0,4.61148207871e-06
Sandaler fra acne. Str 36. Lite brukt. ,acne,acne,1,0.999999999999,nan,.,0,2.13029385932e-08
"HM logg, tunika, str 44, ny pris 299kr",HM logg,HM,1,0.999999999829,nan,logg,0,2.18319599506e-06
Emaljunga duovogn 2014. Pent brukt til 1 barn. Som ny.,Emaljunga,Emaljunga,1,0.920033042623,nan,duovogn,0,0.0990347493343
Treremse fra home and cottage. Fin på pyntefat ,home and cottage,home,1,0.999856542735,nan,cottage,0,3.92061400096e-05
Nye Puma joggesko/løpesko i strl. 38! God kvalitet!,Puma,Puma,1,0.999999951493,nan,Nye,0,4.19814162959e-07
Stor Gucci lommebok. Litt slitt knapp foran ellers som ny,Gucci,Gucci,1,0.999999978194,nan,Stor,0,5.72940125304e-07
Size 40 (eur),nan,Size,0,0.0108885494981,nan,eur,0,0.00235373164548
"Bikini fra river island, ikke brukt. Str: 36/38",river island,river island,1,0.999960934021,nan,island,0,5.00839997232e-05
"Victoria's secret body mist Love Spell bloom, 250ml, brukt",Victoria's secret,Victoria's secret,1,0.99999883187,Love Spell,bloom,0,9.49357470895e-06
Chanel loafers i tøy. Str 38-40 ,Chanel,Chanel,1,0.999944432624,nan,loafers,0,0.000160200636405
Ganni ski. Pent brukt. Str 38,Ganni,Ganni,1,0.999971727211,nan,ski,0,3.31506633732e-06
Nytt kjede og armbånd fra Dyrberg Kern,Dyrberg Kern,Dyrberg Kern,1,0.999999994057,nan,Kern,0,2.22779808853e-05
Uåpnet instax camera til salgs kr 650,nan,instax,0,0.00383530276012,instax,camera,0,6.64406418182e-06
"Gucci sko str 40,brukt 1 gang fremstår som ny 450kr",Gucci,Gucci,1,0.999999999994,nan,450kr,0,4.64247435353e-06
"Didl-sekk til barn! Kan sendes! (Kapp, Østre Toten)",nan,Didl,1,0.858286297805,nan,Didl,0,0.00118042839589
Hollister. strl XL(liten i strl) UBRUKT!,Hollister,Hollister,1,0.999884724288,nan,Hollister,0,1.17210860637e-06
"Vero moda, maxi kjole, str L. Som ny. ",Vero moda,Vero moda,1,0.999957915585,nan,moda,0,1.19810860953e-05
"Jakke fra Filippa K, i Str S/M. Nypris var 3000,- ",Filippa K,Filippa K,1,0.999999820219,nan,K,0,4.23256289813e-05
Mardou&Dean jeans str. 26. Aldri brukt. ,Mardou&Dean,Mardou&Dean,1,0.999866170472,nan,Mardou,0,9.61279165037e-07
Ralph Lauren 2 parfyme 50ml (ubrukt),Ralph Lauren,Ralph Lauren,1,0.99825093304,2,2,0,8.87681462957e-05
"Burberry white denim jacket. No damage, nice used. S/M",Burberry,Burberry,1,0.99999781719,nan,white,0,0.00164793289926
"Penkjole fra Cubus, str 36",Cubus,Cubus,1,0.999999999997,nan,",",0,1.13260262441e-08
Tredemølle Monark Homeline selges 2500kr. Kan sees og prøves mellom Drøbak og Fagerstrand,Monark,Drøbak og Fagerstrand,1,0.996408687102,Homeline,Monark,0,0.255582157863
"Aldo sko, str 38. Aldri brukt",Aldo,Aldo,1,0.999999975811,nan,sko,0,6.12897627689e-08
"2Me trille ! Kjekk trille,som er lett å slå sammen. Ubrukt",2Me,2Me,0,4.28632393038e-05,nan,2Me,0,7.0950180099e-05
Skinnsko fra Bianco. Brukt en gang. Str 36. ,Bianco,Bianco,1,0.999999939202,nan,Bianco,0,1.53558521547e-08
Paljettkjole med åpen rygg fra VOE. Aldri brukt. Str M,VOE,VOE,1,0.998377424594,nan,VOE,0,2.74225811358e-06
"Penkjole fra BikBok, str xs",BikBok,BikBok,1,0.999999999998,nan,fra,0,5.41803780747e-09
1 år gammelt beats headsett selges grunnet bytte,beats,beats,0,0.00346874446153,nan,beats,0,1.94666022555e-06
Mørk blå Abercrombie str M rift på ryggen som er sydd ,Abercrombie,Abercrombie,1,0.981817058684,nan,Abercrombie,0,0.00558330251343
Selger spikerpistol coil /luft.,nan,spikerpistol,0,0.00186089937457,nan,spikerpistol,0,1.12191202405e-05
Svart bukse fra Bikbok i str. 27 selges. Brukt én gang ,Bikbok,Bikbok,1,0.999999999176,nan,én,0,5.02970407136e-06
"Acne , aldri brukt. Str 38",Acne,Acne,1,0.999999716935,nan,",",0,1.85247870938e-07
Swims hvite str 37,Swims,Swims,1,0.999893587287,nan,Swims,0,3.59324058317e-06
"Juicy Couture Toalettmappe m/ speil, pent brukt",Juicy Couture,Juicy Couture,1,0.999992380441,nan,Couture,0,0.021981859759
Tiger skinn skulderveske,Tiger,Tiger,1,0.981527824112,nan,Tiger,0,9.11311013762e-07
Vårjakke fra Puma. Str. S. ,Puma,Puma,1,1.0,nan,Vårjakke,0,2.54207278419e-08
Skrivebord med glassplate,nan,Skrivebord,0,0.000861948043484,nan,Skrivebord,0,1.60047750634e-05
Sandaler fra Aldo. Str 37(passer en 36 også) ,Aldo,Aldo,1,0.999999999992,nan,passer,0,4.80369271557e-08
The Bridge veske herreveske dokumentmaler pc-veske pen,The Bridge,The Bridge,1,0.617780461736,nan,Bridge,0,0.00737793759005
3 Essie negllakk.Ny!,Essie,Essie,1,0.985393949,nan,negllakk,0,0.000348915330738
"Klassiske Gucci loafers str36,5 Pent brukt. ",Gucci,Gucci,1,0.99999990349,nan,loafers,0,0.00363707493255
samsung galaxy s3mini. nytt batteri. +etui,samsung,samsung,0,0.141740945982,galaxy s3mini,galaxy,0,0.14238313351
Reborn baby gutt william 1500kr ,Reborn,Reborn,1,0.999933940175,nan,gutt,0,6.95017668274e-06
Kommode lys bjerk/finer. Nesten ubrukt ingen skrammer.,nan,Kommode,0,0.000619518411982,nan,Kommode,0,2.10705896295e-05
Veske fra Bjørn Borg selges. ,Bjørn Borg,Bjørn Borg,1,0.999999798231,nan,Bjørn,0,8.21518946709e-08
Mac 150 kost ,Mac,Mac,1,0.691739193652,150,150,0,0.0108407698302
Fresh nesten ubrukt Ganni-kåpe Str xs ,Ganni,Ganni,1,0.999935477869,nan,Fresh,0,2.54937890285e-05
"Gucci støvletter str. 38. Som nye. Ny pris kr. 16 000,-",Gucci,Gucci,1,0.999999999597,nan,støvletter,0,4.13830342619e-06
Dagmar Kjole Helt ubrukt og med tag kvar! Stl 36,Dagmar,Dagmar,1,0.978563525325,nan,Dagmar,0,0.000110896509141
Sorte shorts fra H&M str 38,H&M,H&M,1,0.999999999918,nan,Sorte,0,8.35002039814e-08
Genser fra Maison scotch. Str 3(tilsvarer M/L) Lite brukt ,Maison scotch,Maison,1,0.999999953514,nan,scotch,0,9.9913786957e-06
"Panasonic 50"" plasma",Panasonic,Panasonic,0,0.181141600811,nan,50,0,0.00627888336653
"Sovesofa, godt brukt i fargen mørkegrå",nan,Sovesofa,0,0.00309708921135,nan,Sovesofa,0,7.55416900613e-05
Cardigan fra creami i str8/9 år,creami,creami,1,0.9999361486,nan,str8,0,3.11679476588e-05
MARC by MARC JACOBS solbriller. Meget pent og lite brukt!,MARC,MARC JACOBS,1,0.976735537015,nan,MARC,0,0.000188982060728
Playstation 2 Slim m/ spill. I god stand.,nan,Playstation,0,0.000213505750289,Playstation 2 Slim,Playstation 2 Slim,1,0.999786172835
6-seters sofa,nan,seters,0,0.00506241578393,nan,seters,0,0.000512385232944
Skjørt i str 40 fra vero moda.ubrukt. ,vero moda,vero moda,1,0.99999999982,nan,Skjørt,0,2.09592329894e-06
"Genser med hette, ""WornPretty"", str.38",nan,WornPretty,1,0.625698628701,nan,WornPretty,0,0.0021937520456
Ubrukt kjole fra River Island. Smykket følger med. Str 34,River Island,River Island,1,0.999999831327,nan,Island,0,4.63380750722e-06
Bilderamme. Hentes/sendes kjøper betaler,nan,Bilderamme,0,0.000214789171574,nan,Bilderamme,0,1.50225480647e-06
Small summer dress,nan,Small,0,0.110153952961,nan,Small,0,0.000137305584019
Lampe skjermer i plast selges for 200 kr pr stk,nan,Lampe,0,0.00114375005383,nan,Lampe,0,1.21585953687e-05
Nye og ekte Converse sko i følgende str: 38-40-42 og 43,Converse,Converse,1,0.999999993483,nan,42,0,4.95519814266e-06
Nydelig overdel fra Boheme str 5. Asymmetrisk i lin,Boheme,Boheme,1,0.999998711971,nan,Boheme,0,7.68330463236e-07
Labellemafia!! Ubrukt s/m i størrelsen. Ny pris 749kr,Labellemafia,Labellemafia,1,0.87866987931,nan,Labellemafia,0,0.000516377059519
Ralph Lauren skjorte i str M. Kun prøvd.,Ralph Lauren,Ralph Lauren,1,0.999992686274,nan,Kun,0,9.88178507767e-09
Bag fra nike. Aldri brukt. Holder til i Fredrikstad. ,nike,nike,1,0.999999999773,nan,Fredrikstad,0,0.0348117924009
Iphone 6 case - svart skinn - ubrukt,nan,Iphone,0,4.96722033306e-05,nan,Iphone,0,0.000355802260929
Skinnskjørt hm 34 lite brukt. Nypris 299 selges for 100,hm,hm,1,0.999999577321,nan,100,0,2.26989183058e-06
"Ballerinasko. Nine West, str 38. Aldri brukt",Nine West,Nine West,1,0.996414986557,nan,Nine,0,0.00333622060859
"Gina Tricot, lys jeans, str xl, ny pris 299kr.",Gina Tricot,Gina Tricot,1,0.999988138988,nan,Tricot,0,4.93092207148e-06
Supernova babycall(np 1499)m/2 nye batterier(np300) Tromsø,Supernova,np,0,0.000142656437332,nan,np,0,0.000320832877913
"Ecco sandaler med høy hel str 37, som nye! Nypris: 1299",Ecco,Ecco,1,0.997665099257,nan,Ecco,0,4.37259005394e-05
Isabel Marant genser fransk str40,Isabel Marant,Isabel Marant,1,0.999999198563,nan,Marant,0,5.80233623791e-06
kr150 ink frimerker og konvolutt long lasting all sizes,nan,ink,0,0.00517568549942,nan,kr150,0,0.000355103711479
"Rød kjole fra Jeane Blush, XS. 1 år, ubrukt.",Jeane Blush,Jeane Blush,1,0.999999999615,nan,Rød,0,2.22431601907e-06
Hummel t-shorte str 74,Hummel,Hummel,1,0.999844292294,nan,t,0,0.000116991509489
"Sesong 1,2 & 3!ikkje brukt!",nan,Sesong,0,0.0115123938457,nan,Sesong,0,0.000307549040067
White Romper size small worn once no stains looks new real,White Romper,White Romper,1,0.901960848492,nan,Romper,0,0.00398010413629
"Klokke! Ubrukt. Trenger bare nye batteri, så funker den! ",nan,batteri,0,6.20671880067e-07,nan,batteri,0,2.04450949974e-08
"Tekopp m 2 skåler, Villeroy & Bosch, Riviera",Villeroy & Bosch,Villeroy&Bosch,1,0.999282940455,Riviera,Tekopp,0,0.000174823872932
"Kjole fra creami i str 128,brukt 1 gang. Kr 250",creami,creami,1,0.999999959097,nan,250,0,1.9911467796e-06
"Militærgrønn jakke med hette. Zara TRF, str. M.",Zara,Zara TRF,1,0.999999043619,nan,TRF,0,0.004039977114
Jakke fra ALEXANDER WANG. Str 2(34-36) brukt 1 gang,ALEXANDER WANG,ALEXANDER WANG,1,0.999999998987,nan,.,0,3.66464463234e-08
"Crockett Guitars, Luna consert ukulele m bag valnøtt,mahog",Crockett Guitars,Crockett Guitars,1,0.999999795111,Luna consert,Guitars,0,5.32133287609e-05
"Bluse fra Only 
												Str: 38
												Brukt 1 gang, god som ny ",Only,Only,1,0.999999989083,nan,fra,0,7.00029794455e-09
"SOPHIE FAROH, A-shape jakke,ny og ubrukt,36 sample,vin rød",SOPHIE FAROH,SOPHIE FAROH,1,0.999985466842,nan,FAROH,0,1.6137323783e-05
"Bugaboo fotpose, pent brukt. Nypris 1.149,-",Bugaboo,Bugaboo,1,0.992048515273,nan,fotpose,0,0.000528440826599
Acne pumps størrelse 36. Brukt 1 gang. Fremstår som nye! ,Acne,Acne,1,0.999999979343,nan,pumps,0,0.000780841808341
Ubrukt Zara jakke i polyester str L Ny pris 999.-,Zara,Zara,1,0.999999999672,nan,999,0,5.95292668214e-09
Tandberg høyttaler 113/106 10.,Tandberg,Tandberg,1,0.99990601978,113/106 10,113,0,3.03863549873e-05
"Babyjogger city mini 4 w. Brukt kun 2 mnd, m.kvittering.",Babyjogger,Babyjogger,1,0.995604030739,city mini 4,city,0,0.00161918113922
Reale techniques kostesette ,Reale techniques,Reale techniques,1,0.71875021904,nan,kostesette,0,0.00625972186089
Ole Henriksen Eye gel.Fra Coverbrands.1/3-del brukt.Gi bud,Ole Henriksen,Coverbrands,1,0.999369085534,nan,Henriksen,0,0.0275692225676
"Kjole fra Designers Remix. Brukt en gang, str 36.",Designers Remix,Designers Remix,1,0.9999999998,nan,Remix,0,3.17762360703e-05
Spisebord i glass med fine hvite ben,nan,Spisebord,0,7.45811827948e-06,nan,Spisebord,0,6.32090271427e-06
Kjole fra Karen Millen str 38 ,Karen Millen,Karen Millen,1,0.999999995779,nan,Millen,0,1.34624250858e-06
iPhone 6pluss 16 gb 4000,nan,iPhone,0,8.46746306589e-05,iPhone 6pluss 16 gb,iPhone,0,0.106470262456
Pen Napapijri genser (tykk) str XS beige,Napapijri,Napapijri,1,0.999998719496,nan,Pen,0,5.93494090802e-07
Skjorte fra carlings. Str L.,carlings,carlings,1,0.999999909047,nan,.,0,1.8834547094e-09
"Pult m/stol IKEA. Ca 5 år gammelt, lite brukt. L=120cm ",IKEA,IKEA,1,0.999732067859,nan,120cm,0,4.94469519047e-07
Volcom jakke. Herre. Str M,Volcom,Volcom,1,0.97486739912,nan,Volcom,0,0.000114551546133
"Akta Graco bilsete, 0-13 kg,3 år gammelt.",Akta Graco,Graco,1,0.99435374539,nan,Akta,0,0.000136964056352
2 stoler,nan,2,0,1.7828529967e-07,nan,2,0,2.48707159864e-06
"Neon oransj acne skjerf, kjøpt ifjor. Brukt få ganger.",acne,acne,1,0.999535099821,nan,Neon,0,5.69374330087e-05
Svart topp fra ONLY. Str. S med stretch. ,ONLY,ONLY,1,0.99999938052,nan,S,0,5.72731142708e-08
"Selger IKEA Meltorp bord billig til 100,-

												",IKEA,IKEA,1,0.999999990461,Meltorp,Meltorp,0,0.101423964903
"Sko fra Bianco/ Din sko. 38. Et par 200,- eller alle 500,-",Bianco,Bianco,1,0.99999532347,nan,Din,0,0.000238694391369
Lysekrone. Hentes/sendes,nan,Lysekrone,0,4.74510371154e-05,nan,Lysekrone,0,2.06920299482e-06
Pent brukt jakke fra forever 21. Str. xs,forever 21,forever 21,1,0.999999999941,nan,21,0,6.54011087034e-09
Levis olavest. Fint brukt. ,Levis,Levis,1,0.995918381598,nan,Levis,0,0.000116734089094
Burton snowboardbag,Burton,Burton,1,0.976609009621,nan,snowboardbag,0,0.0999958399267
"Selger PC skjerm 24"" Benq ettersom jeg ikke har bruk for den, den har stått rolig i kanskje et og et halvt år? Så vil gjerne få solgt den. Selges kroner 300,-  Kan gjøres ren før salg.

						Medfølger: Strømledning og DVI kabel

						Bosted: Skotterud 
						Mobil: 95335157",Benq,DVI,0,0.0104727288754,nan,PC,0,0.000320224412863
Spisestue i eik m/ 6 stoler. L180cm B88cm H 75cm,nan,L180cm,0,0.000276207468898,nan,B88cm,0,0.00612697243585
"Flott kjole fra Vila,str L
												",Vila,Vila,1,0.999999999981,nan,Flott,0,6.53117536457e-07
Dongerijakke selges i størrelsen small,nan,Dongerijakke,0,4.68161659863e-05,nan,Dongerijakke,0,1.01028301287e-06
Aldo str.36 brukt en gang,Aldo,Aldo,1,0.999917867668,nan,Aldo,0,2.47838526191e-07
Miss sixty sko ubrukt str 38.,Miss sixty,sixty,1,0.817764176639,nan,sixty,0,0.000835650511342
"Foxy pensko str 38, ubrukt. Ny pris 299,-",Foxy,Foxy,1,0.999762135493,nan,pensko,0,5.03715306598e-05
"4mnd gammel, 16 gb gullfarget iPhone 6.",nan,4mnd,0,0.000468179230573,iPhone 6,4mnd,0,9.58158450889e-05
Aldri brukt. Str S. Bik Bok,Bik Bok,Bik Bok,1,0.7447958422,nan,Bik,0,8.69674416966e-05
Kjole med truse fra Ralph Lauren str 6 mnd,Ralph Lauren,Ralph Lauren,1,0.999999999724,nan,mnd,0,2.61220429622e-08
"Mørk lilla kjole fra HM, lite brukt.",HM,HM,1,1.0,nan,Mørk,0,2.69238565202e-05
Svart juicy couture bukse str 8 år. Lite brukt,juicy couture,juicy,0,0.145457754209,nan,couture,0,4.39372573485e-05
Boller fra Black designe ,Black designe ,Black designe,1,0.999998993244,nan,designe,0,2.14727195775e-05
"Dobbel sovesofa! Må hentes i Olsvik, bud ønskes ",nan,Dobbel,0,0.000187170062325,nan,Dobbel,0,2.11425948204e-05
"""K2 press"", twintip, brukt inkl. Sko",K2,K2,0,0.0234186954686,press,K2,0,0.00845906610171
Ecco sandaler str 37,Ecco,Ecco,1,0.999989171229,nan,sandaler,0,3.50937781387e-06
"Kilmanock, lilla str 38, ubrukt ",Kilmanock,Kilmanock,1,0.928756722076,nan,Kilmanock,0,0.000388266415103
Soaked in luxury blazer,Soaked in luxury,Soaked,1,0.800181900207,nan,luxury,0,0.00174038097819
"Flott skjerf fra CORDELLO selges billig! Nypris var 499,- ",CORDELLO,CORDELLO,1,0.999992809245,nan,Flott,0,3.28040770666e-06
Str s. Hentes/sendes.,nan,Str,0,5.01323383352e-08,nan,sendes,0,7.25073726084e-08
Kjole m matchende truse fra Zara 1-3 mnd,Zara,Zara,1,0.999999999997,nan,1,0,0.00154829743755
Ubrukt sengeteppe i bomull str200x240 cm,nan,sengeteppe,0,5.04530845246e-05,nan,Ubrukt,0,1.44358112999e-07
Juicy couture deksel iPhone 4/4s,Juicy couture,Juicy,1,0.99725158021,nan,iPhone,0,0.099612670593
"SOPHIE FAROH,A-shape skjørt,ny og ubrukt,36 sample,vin rød",SOPHIE FAROH,SOPHIE FAROH,1,0.999997043357,nan,FAROH,0,8.73022935237e-05
Nike Pro langermet treningstopp med tynt fleecefor str S. ,Nike,Nike Pro,1,0.919856683447,nan,Nike,0,0.0801368739933
"Ulljakke fra Ted Baker. Str. 34, 70% ull. Ny og ubrukt. ",Ted Baker,Ted Baker,1,0.999999999998,nan,70,0,1.03778509532e-08
Super søt sommerdress fra Ralph Lauren str 6 mnd,Ralph Lauren,Ralph Lauren,1,0.999999998854,nan,Super,0,0.00645572720198
Foret Wesc-jakke. Str. x small. Sort m hvite bokstaver. ,Wesc,Wesc,1,0.990264844378,nan,Wesc,0,0.000125043236031
BEBE bodycon kjole. Str. S. Ubrukt. Org.pris: 990kr. ,BEBE,BEBE,1,0.999249964675,nan,bodycon,0,0.0557652969737
L.O.G.G T-skjorte fra H&M. Str. M (?). ,H&M,H&M,1,1.0,L.O.G.G,O,0,4.45248462635e-06
"Ecco sko str.35! (nypris:599,-) (Kapp, Østre Toten)",Ecco,Ecco,1,0.999993189397,nan,Ecco,0,8.49813019901e-07
"7 different sizes, perfect condition picture frames",nan,different,0,0.0350706476011,nan,7,0,1.4478054641e-05
Dongeribukse i str. 27 fra Bikbok selges.,Bikbok,Bikbok,1,0.999999974732,nan,Dongeribukse,0,1.66813001392e-07
Ergobaby bæresele med nyfødtinnlegg. Fremstår som ny.,Ergobaby,Ergobaby,1,0.989806041283,nan,Ergobaby,0,9.1769526988e-05
Falco mc sko. S 42. Som nye.,Falco,Falco,1,0.961250517498,nan,Falco,0,0.000119595869875
"Marc sko, lær, str.38, pent brukt. ",Marc,Marc,1,0.999754104689,nan,Marc,0,3.67044249997e-05
 Sateng kjole fra promod med detaljer på skuldrene. Str 38,promod,promod,1,0.999061882238,nan,Sateng,0,1.79479132656e-05
Collagejakke fra HM // strl 38 // ordinær pris: 500kr ,HM,HM,1,1.0,nan,500kr,0,1.30149399239e-05
"Sko str 39, JCPlay, platå, skinn, nagler på utsiden",JCPlay,JCPlay,0,0.00244182131577,nan,JCPlay,0,0.00136716657683
"Rustrød slim bertoni skjorte før pris 699,- small",bertoni,bertoni,1,0.99999982816,nan,Rustrød,0,7.99587915722e-06
NY! IMITZ topp str 42.,IMITZ,IMITZ,1,0.703402259871,nan,IMITZ,0,0.000218673683399
for sale my car toyota rav4 2003 miles 156 price 6000 dlr,toyota,car,0,0.00247250731162,rav4,toyota,0,0.0105195960859
Super fin IRO kjole str 0. (Passer 34-36) brukt 2 ganger,IRO,IRO,1,0.999671483023,nan,Super,0,0.123284622821
"Ekornes Manhattan skinnsofa 3+1+1, lys beige pent brukt",Ekornes,Ekornes Manhattan,1,0.999999942648,Manhattan,Manhattan,0,0.00303846449019
Sandaler fra H&M str 38,H&M,H&M,1,1.0,nan,M,0,2.80811308946e-08
Vase m/ tilbehør. Hentes eller sendes i post kjøper betale,nan,Vase,0,8.84039857649e-08,nan,Vase,0,8.9112807231e-07
Ny HBX stealth elektro bil med kvittering og div,HBX,HBX,1,0.995455111149,stealth,stealth,0,0.0212522468784
"Sølvsko str 37. Ikke brukt, bare prøvd.",nan,Sølvsko,1,0.963362741909,nan,Sølvsko,0,0.00144349220476
"Sko ""Nelly"", aldri brukt, str 39",Nelly,Nelly,0,0.00479724483692,nan,Nelly,0,0.000125844514104
Bukse fra Forever21 // strl 38 - UBRUKT ,Forever21,Forever21,1,0.999901631921,nan,//,0,1.11515662635e-05
Sandro skinn sko. Str.38. Kun brukt 5-6 gng. ,Sandro,Sandro,1,0.977391564283,nan,Sandro,0,8.73048151991e-05
"Ilse Jacobsen platåsandaler. Ny sko. Str 36,38,39,40,41",Ilse Jacobsen,Ilse Jacobsen,1,0.999991836008,nan,Jacobsen,0,9.90988154164e-05
MC-veggklokke,nan,MC,0,4.44348399116e-08,nan,veggklokke,0,9.5611135298e-08
Lacoste Live ytterjakke. Lett brukt! Str 56(liten i str)52,Lacoste,Lacoste Live,1,0.999402946565,nan,Live,0,0.000775709755759
Acne Hydra bomber str 36 u/hette. En del brukt. Superkul.,Acne,Acne Hydra,1,0.999999845618,Hydra,Hydra,0,0.018570775187
2nds hand olashorts fra Beyond Retro i London. Str L.,Beyond Retro,Beyond Retro,1,0.999982272929,nan,London,0,6.68916046141e-05
"320GB harddisk fra Hitachi. 5400rpm. Fra MacBook pro. 2.5""",Hitachi,Hitachi,1,0.999989939694,nan,320GB,0,0.00640390139626
Sony kassettspiller TC 186SD virker retro silver audio,Sony,Sony,1,0.999033694713,TC 186SD,kassettspiller,0,0.0596718382494
Ny picque i bomull str L Marc by Marc Jacobs,Marc by Marc Jacobs,Marc Jacobs,1,0.532140888013,nan,Marc,0,0.000344086094033
Fløyelsskjørt fra American Apparel. Str. S. ,American Apparel,American Apparel,1,0.999999999584,nan,Apparel,0,6.20893851552e-06
Marlene Birger NY str 36.  Silke. Nypris 4000kr.,Marlene Birger,Marlene Birger,1,0.999999955682,nan,NY,0,2.46457752915e-06
Ysl saint laurent muse nett! Sortskinn med gull str 50x40,Ysl,Ysl,1,0.977761009371,nan,saint,0,0.0320340346979
"Har to høye gass ovner og to lave som jeg skal selge.kjempe og ha i forteltet på kveldene. Minste pris på store 450kr og di små 400kr. Kom med bud. Bud runden går til tirsdag 2 juni.
												Hentes i Arendal. Treffes på tlf nr 91571383 vist du lurer på noe.",nan,Har,0,0.000958688073462,nan,Har,0,5.30550088054e-05
Aldri brukt. Hentes/sendes kjøper betaler,nan,Aldri,0,3.77355367357e-05,nan,Aldri,0,3.16901476198e-07
Crewsawer elvekajakk sko. Str eur 52,Crewsawer,Crewsawer,1,0.965126924113,nan,elvekajakk,0,0.00107311929408
Bunadsko bunad sko barn str 31 pene hentes Oslo S Ullevål ,nan,Bunadsko,0,0.00937128288477,nan,bunad,0,5.05524180474e-05
Kjempe fin sofa selges i Stavanger:),nan,Kjempe,0,0.00072411964492,nan,Stavanger,0,0.000188890760582
"Ny 0,5 l drikkeflaske fra Hadeland. Sort futteral.",Hadeland,Hadeland,1,0.984891650534,nan,0,0,0.0957329139257
"Fin bluse fra only, str s",only,only,1,0.999999741898,nan,Fin,0,3.03880758426e-07
"Knelang kjole Cubus, str.36 (stor i størrelsen)",Cubus,Cubus,1,0.999981935503,nan,Knelang,0,6.6879558101e-05
"Abercrombie & Fitch strS,  Aber.. På ryggen, pent brukt",Abercrombie & Fitch,Abercrombie&Fitch,1,0.999999970435,nan,Aber,0,5.05239720366e-06
Genser fra Cubus. Str L,Cubus,Cubus,1,0.999999999995,nan,.,0,3.07307142729e-09
Maleri til salgs! Orginalt ,nan,Orginalt,0,3.39192310888e-05,nan,Orginalt,0,0.000452746510072
"Søt kjole fra Risøe
												Str: M 
												Tilstand: Brukt ",Risøe,Risøe,1,0.999998306983,nan,Søt,0,4.32764155155e-05
Victorias secret yogapant. Xs. Brukt en eller to ganger,Victorias secret,Victorias secret,1,0.99999460962,nan,yogapant,0,0.000293259406891
Polet selges for kr 30,nan,Polet,0,0.000328871778071,nan,Polet,0,2.77501514962e-05
Wildfox t-shirt str L men passer som en S,Wildfox,Wildfox,1,0.999846686237,nan,Wildfox,0,2.13057709324e-06
"HM tunika/kjole, str 42. Ny pris 299. Ubrukt, uten tag.",HM,HM,1,0.999999999979,nan,tunika,0,2.28537328328e-05
"Emu støvler ,brukt 2 ganger. Selges på grunn av str 40/41.",Emu,Emu,0,0.258413251551,nan,Emu,0,0.000121818753969
Regntrekk til barnevogn. Merke Bebe comfort. Passer flere.,Bebe comfort,Bebe,1,0.999746054129,nan,Merke,0,7.83122947897e-06
Grå hettejakke m dekor på ryggen. Str liten Medium,nan,Grå,0,0.000462862053563,nan,Grå,0,2.69151918405e-05
Ganni skolett str 36 pent brukt svart sko ,Ganni,Ganni,1,0.999999964615,nan,skolett,0,8.62339799941e-05
Ralph Lauren jakke str24 mnd. Ubrukt ,Ralph Lauren,Ralph Lauren,1,0.999995185512,nan,jakke,0,6.55971688641e-09
Alpinestars MC jakke woman str XL ubrukt ,Alpinestars,Alpinestars,1,0.972944241653,nan,Alpinestars,0,0.000164673408492
"Lite brukt svart keramikk sett 6 krus m/fat, tekanne og skål selges kr 150,-
												Tåler oppvaskmaskin 
												Lørenskog",nan,Lørenskog,0,0.0312521221794,nan,Lørenskog,0,0.00505267511562
Cabby 580 med fortelt selges hb kr 15000.- tlf 45441490/ kan byttes i bil / MC..eller båt..,Cabby,Cabby,1,0.925504632732,580,580,0,0.210132620528
Gant sommer dress str 86,Gant,Gant,1,0.985306435189,nan,sommer,0,0.000835888263208
"Pent brukt sportsvogn, solid. Lett å trille, folde sammen",nan,å,0,9.56526907513e-06,nan,sammen,0,1.28969780467e-06
Ubrukr. Sendes/hentes kjøper betaler,nan,Ubrukr,1,0.760276100811,nan,Ubrukr,0,0.00103813653782
Marc By Marc Jacobs. str 37. Minimalt brukt.,Marc By Marc Jacobs,Marc By Marc Jacobs,1,0.99543147391,nan,By,0,7.17993042887e-06
Champion chronograph ,Champion,Champion,0,0.0157665455138,chronograph,chronograph,0,0.00329310389814
Nye Toms sko i tekstil str 42,Toms,Toms,1,0.999788028606,nan,sko,0,1.18057517109e-06
Grepa komfyr selges. Må hentes i Hommelvik.,Grepa,Grepa,0,0.135242883776,nan,Grepa,0,0.000464695594939
Kjole fra Gina Tricot i str. 38 (Medium) selges. ,Gina Tricot,Gina Tricot,1,0.999999999997,nan,Medium,0,2.43748010784e-06
Lampe fra IKEA,IKEA,IKEA,1,0.99999999999,nan,fra,0,6.82871213242e-12
"Floyd topp str 10(ca M). En arm, og bar skulder på andre. ",Floyd,Floyd,1,0.99608520909,nan,Floyd,0,8.04909218521e-06
"Ca 100 år gammelt Hohner 2 rader,....fin pynt hytte etc",Hohner,Ca,0,0.389204758923,nan,100,0,0.0532028242845
"#snapsale Fin Head 17"" sykkel selges kr 400. Hentes i Rælingen #rælingen #selges #brukt",Head,snapsale,0,0.000137167556791,nan,Rælingen,0,0.000113877191828
